Output,RG,RF,RZ,RP,RYM,RZM,CG,CF,CZ,CP,CYM,CZM
11.01948,0.2553833552,0.125134836,2631.6421381,133.101482781,-914.76184082,-0.2878548936,0.1834241399,0.2117770902,2690.46116876,174.136072518,-914.76184082,-0.2878548936
11.0657942857,0.2622800125,0.072486852,2439.62618446,123.612253289,-908.990844727,-0.4029548314,0.1708707307,0.2045732383,2506.00237588,171.058428166,-908.990844727,-0.4029548314
11.1851771429,0.2605532151,0.0703900266,2400.57445173,122.604896282,-916.977905273,0.0088626736,0.1766461199,0.2359284704,2532.78955762,168.174238948,-916.977905273,0.0088626736
11.3236914286,0.2612457173,0.0690392014,2504.9330796,128.375137061,-915.309326172,-0.9625254494,0.1711327522,0.2142229966,2556.62098804,177.86937578,-915.309326172,-0.9625254494
11.3761057143,0.2559880503,0.0620577092,2496.75612325,130.983586897,-915.41809082,0.0693627242,0.1750958264,0.1995620783,2619.94816488,181.403022533,-915.41809082,0.0693627242
11.4297342857,0.2466276792,0.0681255741,2587.74248343,140.417480469,-906.327148438,0.3980485072,0.1672726149,0.2822579159,2942.13605425,190.364102044,-906.327148438,0.3980485072
11.3921271429,0.2525757998,0.0857125934,2539.97489778,120.553152902,-908.197753906,0.6076638136,0.175124485,0.219545307,2610.54801515,165.964353955,-908.197753906,0.6076638136
11.2653364286,0.2486944862,0.0762346858,2575.76256832,141.045932112,-910.619873047,-0.0157976852,0.1617982384,0.2567810099,2784.86066197,196.740270423,-910.619873047,-0.0157976852
11.3443864286,0.2596468694,0.0562527276,2631.30306346,124.812825521,-913.901733398,-0.1883220239,0.1727703862,0.2222064623,2827.01961998,176.538552438,-913.901733398,-0.1883220239
11.3240614286,0.2514050528,0.0768276223,2454.10262702,117.56212958,-914.277099609,0.5193406419,0.1717510425,0.2103524152,2597.09639018,164.014826133,-914.277099609,0.5193406419
11.3595185714,0.2590047119,0.0582207873,2485.76486524,118.65234375,-915.488891602,-0.1155569738,0.1713705536,0.2093000454,2602.72295842,168.489501754,-915.488891602,-0.1155569738
11.1300542857,0.263977538,0.0566260965,2289.05832672,124.639996028,-930.712646484,0.7640483781,0.1819753916,0.181880908,2353.1474589,171.550902318,-930.712646484,0.7640483781
11.0117642857,0.2631550278,0.0681806836,2420.25908458,122.678522478,-930.227783203,0.5055312838,0.1895200811,0.1603141541,2390.975796,169.327718493,-930.227783203,0.5055312838
10.8523742857,0.2621833689,0.0783423559,2434.85842937,119.358132102,-928.914306641,-0.2582004232,0.1831091947,0.1832036782,2521.87945243,162.673191645,-928.914306641,-0.2582004232
10.7661028572,0.2588245632,0.1231234539,2459.13726319,115.3125,-911.224365234,0.4690010722,0.174567107,0.2151757677,2458.54942726,158.455054423,-911.224365234,0.4690010722
10.6545314286,0.2602200413,0.0589548237,2586.98655751,125.732421875,-908.013671875,0.2913290208,0.1749378429,0.2005619983,2686.29462687,171.421029458,-908.013671875,0.2913290208
10.8395385714,0.2567119101,0.059776617,2433.6628006,124.100748698,-906.914672852,-0.9604349321,0.1673540563,0.2148478068,2501.59950025,171.481512129,-906.914672852,-0.9604349321
11.0400778571,0.2611513794,0.0931690225,2520.02520571,127.510502653,-919.674194336,1.0201635851,0.180120456,0.2398628267,2605.91700749,175.66092138,-919.674194336,1.0201635851
11.0239207143,0.2564487059,0.0844885747,2368.74537524,122.60219029,-922.767211914,-0.3113867969,0.1835204762,0.1907456918,2420.0295844,167.670411853,-922.767211914,-0.3113867969
10.9927796429,0.252026224,0.1012654106,2606.63917302,131.207501447,-901.441894531,0.2751302032,0.1731884179,0.2602851077,2810.51945952,179.113561994,-901.441894531,0.2751302032
11.0222939286,0.2587719384,0.155263163,2793.09352834,112.863498264,-928.300292969,-0.1574239781,0.1907009973,0.1976616349,2690.6619441,156.541089735,-928.300292969,-0.1574239781
11.1210796429,0.2454604813,0.1628736924,2782.21313667,130.568484043,-905.929443359,-0.0672701365,0.1749594531,0.2355223408,2844.85316872,171.416096779,-905.929443359,-0.0672701365
11.1280439286,0.255979134,0.0732700036,2598.23492035,130.985654634,-912.464477539,-0.6974745767,0.1757727151,0.24859284,2775.02300495,181.425054068,-912.464477539,-0.6974745767
11.0859025,0.2624893341,0.0790450836,2449.06254838,122.440883092,-931.727294922,-0.1403201186,0.1785330039,0.1764936861,2448.08951652,165.44750222,-931.727294922,-0.1403201186
11.1567453571,0.2585427525,0.0837088941,2521.58681405,115.390993514,-912.841308594,0.2275092862,0.1833496983,0.2502354896,2736.96628324,157.313916275,-912.841308594,0.2275092862
11.2523596428,0.2599501204,0.0819155534,2591.54430702,118.36381392,-911.287719727,0.6194141219,0.1833860535,0.2539982536,2802.88944645,162.578312686,-911.287719727,0.6194141219
10.9324167857,0.2623885379,0.0786902436,2566.69187921,122.576032366,-916.155761719,-0.2181240243,0.1833724548,0.1996143015,2639.55108506,169.77871948,-916.155761719,-0.2181240243
10.8733882143,0.2610726475,0.1620007244,2800.07567419,116.861979167,-918.193725586,-0.6455248005,0.1848763295,0.2038251507,2761.3689555,159.469669684,-918.193725586,-0.6455248005
10.7544757143,0.2589309225,0.0692007078,2554.80663079,106.218009159,-905.593139648,-0.0204226537,0.1803799621,0.2333512239,2816.75866631,147.23148274,-905.593139648,-0.0204226537
10.7918846429,0.2631606624,0.1537951923,2562.1356482,101.148522418,-911.995239258,0.0018458396,0.196417821,0.1871815653,2550.07797018,141.377979369,-911.995239258,0.0018458396
10.6789132143,0.2578842581,0.0730901908,2415.67863525,106.351082785,-917.596801758,0.2290289594,0.1941578861,0.1837425339,2511.13771624,148.691015631,-917.596801758,0.2290289594
10.7281025,0.2599602787,0.0565830779,2457.1961277,132.682011045,-906.198730469,0.0180543286,0.1738908726,0.3089956769,2882.69662973,186.623290111,-906.198730469,0.0180543286
10.9393453571,0.2542076874,0.083693817,2759.97822627,112.517755682,-907.473754883,0.2682265652,0.1904239562,0.2533527574,3034.43280237,160.242332157,-907.473754883,0.2682265652
10.9506767857,0.2599322092,0.0800061339,2654.49850531,120.234898158,-913.312866211,0.0839453239,0.1860538314,0.219292662,2790.47376265,167.078323215,-913.312866211,0.0839453239
10.7768653571,0.2606542619,0.1037326493,2498.22512693,117.502065805,-930.31652832,-0.2708192188,0.1804910309,0.1983731036,2533.89210709,162.895839674,-930.31652832,-0.2708192188
10.7345867857,0.2616554924,0.0798035349,2441.14912969,119.283424233,-921.638305664,0.134626949,0.1766378189,0.2151009653,2506.11327929,162.288528711,-921.638305664,0.134626949
10.9193010714,0.2588592525,0.1071337198,2702.75363193,115.638146034,-913.014160156,-0.2677687716,0.1832197887,0.2425066308,2836.76683989,161.975074877,-913.014160156,-0.2677687716
11.0681296428,0.2609048238,0.1511176118,2548.96433976,109.773055367,-918.598510742,0.0603270614,0.1739527306,0.2567979976,2641.64794846,152.574096007,-918.598510742,0.0603270614
11.1388325397,0.2544756505,0.0890530795,2534.2182053,100.403941761,-923.090942383,-0.0156197281,0.184758635,0.2261958317,2664.31304571,142.134880237,-923.090942383,-0.0156197281
11.1824723214,0.2611025117,0.1401675213,2530.83578284,112.850108045,-922.900634766,0.2571645286,0.1798702496,0.2486474525,2566.67595696,155.618838727,-922.900634766,0.2571645286
11.2691928571,0.2534238603,0.0631307904,2611.2169971,119.213867188,-908.885253906,-0.5317014346,0.1724687167,0.3269665552,3050.22782192,164.370900343,-908.885253906,-0.5317014346
11.3470166667,0.2517370972,0.0688788857,2765.55959853,111.591796875,-913.009887695,1.2402913064,0.1748993103,0.4289946005,3370.67194142,151.356457783,-913.009887695,1.2402913064
10.7475185065,0.2471350553,0.1077650678,1119.77577403,74.6994018555,-932.656616211,0.183507906,0.2003280057,0.1554784522,845.235285665,104.693297472,-932.656616211,0.183507906
10.470170184,0.2338269552,0.119612913,1318.53230387,82.5241376769,-916.222167969,1.0017849949,0.1919391647,0.1608491157,983.629129701,116.774811673,-916.222167969,1.0017849949
10.2919673006,0.2333615353,0.1208230047,1335.42678196,78.8942732901,-938.342285156,-0.0938591469,0.1951971039,0.1589874361,947.507377737,111.621414787,-938.342285156,-0.0938591469
10.241471388,0.2319635519,0.1179460203,1210.68847732,72.6408781829,-922.401977539,0.0297235329,0.1940490682,0.1559518641,814.100691515,102.590175241,-922.401977539,0.0297235329
10.1137015512,0.2310458919,0.121015173,1090.02536592,75.2598024764,-921.091308594,0.0635568228,0.1940897198,0.1578782565,851.537322057,106.415184291,-921.091308594,0.0635568228
10.0335313961,0.2325237795,0.1211022567,1163.54543743,75.9645857901,-924.832763672,-0.649796809,0.194731684,0.1585220162,910.353094978,107.353354401,-924.832763672,-0.649796809
9.9540956818,0.2315067508,0.1189509825,1160.53445792,75.3716362847,-917.641845703,-0.3315387661,0.1931492564,0.1571257565,884.607390177,106.538744559,-917.641845703,-0.3315387661
9.7848275,0.2296909357,0.1212409991,1094.43770769,72.8443287037,-928.182861328,0.5513518001,0.1925968546,0.1584264449,850.122703651,102.884091442,-928.182861328,0.5513518001
9.6603607143,0.2309700419,0.1195050692,1112.85911385,72.7086950231,-922.235229492,0.3417997016,0.194515514,0.1559595971,926.084285118,102.7560262,-922.235229492,0.3417997016
9.5949683333,0.2287659448,0.1220572293,1093.40382248,74.5623553241,-916.142700195,-0.3084880395,0.1923115006,0.1585220162,891.148505756,105.795726405,-916.142700195,-0.3084880395
9.3427772619,0.2325232424,0.1170382214,1035.23457318,73.6038773148,-929.290161133,-0.0924388421,0.195520526,0.1540409378,792.769256047,104.105239072,-929.290161133,-0.0924388421
9.3113594048,0.2274994947,0.1199395995,1058.49398343,75.0133167614,-912.829345703,0.1554177201,0.1908986296,0.1565404646,810.654089476,106.826719051,-912.829345703,0.1554177201
9.2757344048,0.2276809116,0.1211496343,1099.1387488,70.8776403356,-913.361572266,0.8761585532,0.1918659367,0.1569646092,848.944792109,100.293653902,-913.361572266,0.8761585532
9.1643915476,0.2298736652,0.1187741513,1052.62516609,74.4854962384,-927.936767578,-0.2444412677,0.1919573015,0.1567818797,836.317442788,104.993838639,-927.936767578,-0.2444412677
9.1497572619,0.2284862828,0.1196704755,1101.96525317,75.1020951705,-913.328369141,-0.6530856907,0.1921545417,0.1560022166,871.349950678,106.223755954,-913.328369141,-0.6530856907
9.1651515476,0.2362691964,0.1169468567,964.313710098,72.2430193866,-928.581298828,-0.0124032671,0.1990234153,0.1543408899,766.486834874,101.742924768,-928.581298828,-0.0124032671
9.1604072619,0.2370001142,0.1148454678,948.562152515,73.558666088,-940.693481445,-0.2260986794,0.1996319389,0.1522136431,731.61479228,104.034594253,-940.693481445,-0.2260986794
9.1123739286,0.2356296433,0.1145713737,955.558852813,69.5167824074,-947.431884766,0.1454950194,0.1998146684,0.1504777132,721.548017261,98.3241937426,-947.431884766,0.1454950194
9.1337121429,0.2327922669,0.1166204034,966.786172554,73.2732599432,-926.567626953,0.1402115235,0.1973576058,0.1520384519,711.286008857,103.599417261,-926.567626953,0.1402115235
9.1482759524,0.2306160172,0.1175008709,999.902963274,69.7925708912,-931.891723633,0.7724165495,0.1942510509,0.1540485757,722.504234601,98.6819561463,-931.891723633,0.7724165495
9.0898711905,0.2315297098,0.1188714098,993.495773979,76.5561704282,-922.659057617,-0.165967416,0.196352544,0.1541399449,711.838317955,108.318444407,-922.659057617,-0.165967416
9.0936711905,0.2310614067,0.1183173277,1028.02925677,74.4267216435,-937.147338867,0.9683200864,0.1936932314,0.1555941382,774.459299171,105.274752598,-937.147338867,0.9683200864
9.2361526191,0.2328145752,0.1196188441,974.766582658,75.7803287146,-931.419555664,-0.3592295248,0.1963238461,0.1561095732,711.484908628,107.19574328,-931.419555664,-0.3592295248
9.2206954762,0.2338385497,0.1182225152,1029.64575473,74.177292158,-921.896972656,-0.0815861595,0.1957653145,0.1562957504,790.014127417,105.006415076,-921.896972656,-0.0815861595
9.2079088095,0.2334777714,0.1192524024,928.075025818,73.0579304245,-930.127197266,-0.1335122582,0.1980092583,0.1548140087,697.546262123,103.332036264,-930.127197266,-0.1335122582
9.1153145238,0.2343272279,0.1180480433,933.482723039,74.1128021816,-937.846679688,0.0942026006,0.1990431519,0.1532390215,738.642169695,104.824070519,-937.846679688,0.0942026006
9.1104802381,0.2346181529,0.1190780228,1135.02318372,74.7991597877,-927.757446289,0.0915787624,0.1983082006,0.1555741799,900.115809068,105.736000912,-927.757446289,0.0915787624
9.0564635714,0.2381442388,0.1189790216,835.521966885,72.7354805425,-932.746459961,-0.0197709076,0.2014636954,0.1554733694,630.029403274,102.901865685,-932.746459961,-0.0197709076
8.962285,0.2360146895,0.1177745886,847.675675995,73.974609375,-940.952880859,0.2538782431,0.200915069,0.1528742091,668.818226344,104.628453882,-940.952880859,0.2538782431
8.8847802381,0.2386683451,0.1155878471,870.273019899,69.9643735532,-936.589599609,-0.1928345598,0.2027584448,0.1514063736,697.480148221,98.9627147518,-936.589599609,-0.1928345598
8.8381302381,0.2371946041,0.1153080086,848.57604792,75.7830584491,-941.069091797,-0.6517798328,0.2019260689,0.1503938052,697.267336871,107.134991657,-941.069091797,-0.6517798328
8.8119385714,0.239582083,0.1140344926,753.672651976,68.5537832755,-942.21862793,0.4086675473,0.2025808693,0.1510977715,617.440468805,97.0510490931,-942.21862793,0.4086675473
8.6130771429,0.239633804,0.1141379346,751.401586318,72.2333800118,-949.834594727,0.5046531264,0.2028601628,0.1510977715,606.248174773,102.165549926,-949.834594727,0.5046531264
8.5984104762,0.2388890214,0.1149758151,823.743524576,70.3493514151,-942.966064453,0.1459598179,0.2029532606,0.1511908694,606.74777191,99.4615731298,-942.966064453,0.1459598179
8.5520771429,0.2369439898,0.1176039008,821.37195969,70.384837963,-937.947387695,0.0901735034,0.2013978224,0.1531500682,701.592199664,99.5507335753,-937.947387695,0.0901735034
8.6303271429,0.2430663374,0.108283312,1002.34714842,67.8304036458,-955.530151367,-0.5049389332,0.2036822805,0.1475759906,769.255206922,95.9890993122,-955.530151367,-0.5049389332
8.6898289286,0.2380629432,0.1160987447,813.68216775,69.3543632075,-938.815673828,0.1413109657,0.2038012447,0.1503604432,712.641497172,98.0931485519,-938.815673828,0.1413109657
8.7378622619,0.2401111969,0.1142366959,814.266623687,68.4284714033,-945.976928711,0.4155136956,0.2018460934,0.1525017994,667.061372691,96.7836207218,-945.976928711,0.4155136956
8.8446551191,0.2392284479,0.1144056596,839.664695657,68.0745442708,-940.206298828,0.4774480818,0.2036150398,0.1500811359,703.012842065,96.4121304714,-940.206298828,0.4774480818
8.9463634524,0.2340198835,0.119340089,1028.48164682,73.2738353588,-932.333251953,0.3364962142,0.1986564727,0.1546121214,861.950004923,103.815545941,-932.333251953,0.3364962142
9.0481825,0.2295423457,0.1226297086,1013.20434712,74.7025101273,-920.613891602,-0.1308598515,0.1943616916,0.1579931193,743.845172013,105.586623266,-920.613891602,-0.1308598515
9.1635491667,0.2290740969,0.120887527,1035.62236558,75.7333260995,-919.781982422,-0.122921478,0.1949916724,0.1550613253,805.670814606,107.095665232,-919.781982422,-0.122921478
9.2709666667,0.2304447038,0.1198824153,925.040993003,73.400426794,-922.183837891,-1.1288003632,0.1954485414,0.1548785777,769.684988246,103.732101054,-922.183837891,-1.1288003632
9.3670583333,0.2264354827,0.1245486533,1202.66823616,76.1763961227,-922.981445312,0.1321920952,0.1939048,0.1572620927,1012.46905101,107.42171455,-922.981445312,0.1321920952
9.4822736905,0.2304561289,0.119340089,1040.34038045,74.046947338,-916.844482422,0.3216461617,0.1960978797,0.1537897165,888.688771979,104.844589628,-916.844482422,0.3216461617
9.4962236905,0.2298278741,0.1213564281,1086.62032692,76.1990017361,-926.674072266,-0.1387184897,0.195152392,0.1561405351,933.002213762,107.976036937,-926.674072266,-0.1387184897
9.4198361905,0.2272691542,0.1222702567,1043.72332131,72.9347511574,-932.491821289,0.1834714573,0.1940057959,0.1558077635,875.74489642,103.162908852,-932.491821289,0.1834714573
9.4021028571,0.2261837722,0.1239212909,1035.50501015,76.6013816551,-919.654663086,0.2634894557,0.1925532153,0.1576432351,837.31204092,108.406204273,-919.654663086,0.2634894557
9.3942385714,0.228285682,0.1209055073,1024.73110174,73.0296947338,-927.727416992,-0.060914205,0.1958431611,0.1534394155,855.693387141,103.290632198,-927.727416992,-0.060914205
9.3787135714,0.2281029072,0.1223677054,1075.51855,73.2647931134,-923.861083984,0.2715852991,0.1941981882,0.1562724244,839.878914385,103.623052168,-923.861083984,0.2715852991
9.3591778571,0.2283883903,0.1228307309,1130.48999981,75.3806785301,-916.690551758,-0.114830951,0.194240578,0.1571802951,971.990861879,106.509726723,-916.690551758,-0.114830951
9.3088207143,0.2272804208,0.122276318,1116.64544872,74.535228588,-918.014282227,-0.5437913738,0.1937412513,0.1557241001,924.512570889,105.406935274,-918.014282227,-0.5437913738
9.2736332143,0.2291195256,0.1215512441,1041.55035083,73.5993561921,-930.783935547,0.7288290005,0.1968581803,0.1537211975,826.776366906,104.096177148,-930.783935547,0.7288290005
9.2689082143,0.228765297,0.1236593875,1117.14501358,74.9330873843,-928.486206055,-0.2590919088,0.1944916308,0.1580244501,942.291524982,105.950492659,-928.486206055,-0.2590919088
9.3130178571,0.2308788584,0.1225687051,1028.28375758,73.2195818866,-922.940429688,0.1633642014,0.1971518993,0.1563870652,860.379906321,103.558839243,-922.940429688,0.1633642014
9.3417428571,0.2294164428,0.12302571,1178.83010768,74.7477213542,-922.894042969,0.1955417959,0.1967862954,0.1555644565,1019.80599076,105.694549538,-922.894042969,0.1955417959
9.3907628571,0.2284223531,0.1216607251,1163.48560148,72.4057798032,-928.499267578,-0.0613257046,0.1956991828,0.1542924898,1045.32044479,102.299086698,-928.499267578,-0.0613257046
